"HBID","dti_jlf_rd_L_Limbic_Lobe_WM","dti_jlf_rd_L_Insular_Lobe_WM","dti_jlf_rd_L_Frontal_Lobe_WM","dti_jlf_rd_L_Parietal_Lobe_WM","dti_jlf_rd_L_Occipital_Lobe_WM","dti_jlf_rd_L_Temporal_Lobe_WM","dti_jlf_rd_R_Limbic_Lobe_WM","dti_jlf_rd_R_Insular_Lobe_WM","dti_jlf_rd_R_Frontal_Lobe_WM","dti_jlf_rd_R_Parietal_Lobe_WM","dti_jlf_rd_R_Occipital_Lobe_WM","dti_jlf_rd_R_Temporal_Lobe_WM"
3041576137,0.57527,0.54546,0.65229,0.65714,0.65848,0.62753,0.5796,0.54531,0.66066,0.65026,0.64917,0.62092
3378498284,,,,,,,,,,,,
3668184156,,,,,,,,,,,,
3925947070,0.58565,0.5723,0.64277,0.64031,0.68635,0.61152,0.6,0.56775,0.64011,0.63644,0.67182,0.63101
813123697,0.55729,0.56168,0.63719,0.6154,0.64981,0.5967,0.56063,0.55549,0.62875,0.62623,0.65238,0.6037
1381079619,0.62466,0.54989,0.66601,0.684,0.70834,0.65687,0.61221,0.56376,0.66717,0.68191,0.69122,0.66802
380157546,0.58308,0.5483,0.59705,0.62904,0.66763,0.60522,0.58377,0.54962,0.59419,0.62973,0.65688,0.61744
926325385,0.61844,0.5417,0.62617,0.63501,0.73886,0.5959,0.62213,0.55197,0.6277,0.65713,0.70181,0.63071
2053214596,0.60197,0.56458,0.64323,0.63572,0.68366,0.62159,0.60082,0.55547,0.63498,0.64636,0.67111,0.63575
3611707811,0.60379,0.54102,0.64857,0.66631,0.73475,0.61553,0.59974,0.5324,0.65545,0.65037,0.71686,0.61542
2893704100,0.57651,0.54127,0.6244,0.60952,0.6523,0.59847,0.57001,0.54005,0.62053,0.61308,0.63893,0.59938
675892295,0.64266,0.62654,0.70038,0.70685,0.70311,0.67037,0.64438,0.60996,0.69649,0.70282,0.70462,0.676
1684192702,0.60419,0.57884,0.65554,0.64075,0.67466,0.64715,0.62909,0.5771,0.65505,0.66616,0.76454,0.65296
961252059,0.60703,0.56046,0.66985,0.65746,0.72292,0.61486,0.61335,0.56157,0.66439,0.67595,0.71964,0.62548
2673804619,0.59692,0.56941,0.64967,0.64423,0.68281,0.61749,0.5792,0.54995,0.62775,0.63531,0.64912,0.58001
181831701,0.61616,0.58461,0.67309,0.66461,0.6915,0.66184,0.62489,0.58406,0.66989,0.65643,0.68812,0.65941
3500750534,0.59031,0.57748,0.67303,0.64865,0.6877,0.64588,0.61355,0.56516,0.67956,0.67781,0.6798,0.66163
2897144656,0.56841,0.55642,0.62943,0.61447,0.65129,0.60321,0.57187,0.567,0.63236,0.63048,0.65943,0.61432
169113469,0.60049,0.54219,0.65795,0.67125,0.69977,0.61799,0.5974,0.55283,0.65357,0.67316,0.70507,0.64228
3719992196,0.62491,0.57907,0.67065,0.66757,0.68865,0.62858,0.62314,0.57288,0.69045,0.68531,0.67673,0.6454
2659826611,0.57321,0.56391,0.64466,0.63062,0.6745,0.6237,0.58853,0.55067,0.63002,0.6352,0.66786,0.62328
2218813317,,,,,,,,,,,,
1569009413,0.57309,0.53778,0.66186,0.69753,0.73297,0.63799,0.57998,0.52643,0.65904,0.70262,0.73998,0.61952
3473069195,0.57744,0.52421,0.63326,0.65093,0.70782,0.58366,0.56865,0.53268,0.63374,0.64524,0.67417,0.57852
2102744858,0.57675,0.5397,0.60182,0.61056,0.64217,0.59408,0.58336,0.55411,0.60858,0.62653,0.62911,0.61453
3628111099,0.59558,0.5635,0.6425,0.64183,0.69487,0.60109,0.5985,0.55896,0.64792,0.65574,0.66962,0.60879
1039671936,0.61848,0.59951,0.6927,0.68026,0.70837,0.6685,0.63003,0.59454,0.69174,0.69047,0.70898,0.67961
2431519121,0.56578,0.55397,0.59676,0.58854,0.62209,0.58994,0.56861,0.54892,0.58821,0.62025,0.62472,0.58937
2148573012,0.64622,0.56707,0.63353,0.64876,0.69005,0.63098,0.64558,0.55938,0.62985,0.6498,0.68277,0.63596
2877501119,,,,,,,,,,,,
2576644873,0.59984,0.57918,0.65894,0.6535,0.66667,0.62144,0.61016,0.58128,0.63973,0.64615,0.63954,0.63153
4009003173,0.55458,0.53516,0.62622,0.61736,0.65082,0.61224,0.55747,0.53932,0.62267,0.61901,0.61664,0.61542
2125770334,0.57474,0.55226,0.65122,0.63202,0.7103,0.6074,0.57906,0.55204,0.64751,0.65716,0.69974,0.61218
1017062958,0.61078,0.56201,0.63654,0.64348,0.68461,0.62254,0.62061,0.55368,0.6364,0.6656,0.6985,0.63256
516940104,0.62543,0.56713,0.68852,0.6856,0.72341,0.6442,0.6315,0.57951,0.69507,0.70277,0.72018,0.6616
1765298860,0.5727,0.53308,0.62605,0.61791,0.65976,0.60823,0.5748,0.52879,0.61655,0.61645,0.66302,0.59736
3572981941,0.55776,0.51582,0.5862,0.57416,0.62347,0.55975,0.57345,0.52192,0.56303,0.60655,0.64508,0.5614
3400583699,0.56906,0.55631,0.65892,0.63509,0.67706,0.60333,0.57055,0.5545,0.65118,0.6373,0.67719,0.62692
1235635232,0.58289,0.54273,0.64554,0.61458,0.66418,0.59313,0.59238,0.5359,0.64117,0.62495,0.6605,0.60972
2779367078,0.61863,0.56941,0.66657,0.65692,0.69383,0.64327,0.61709,0.57979,0.67346,0.67589,0.66906,0.65613
2305115540,0.55927,0.56058,0.63392,0.61792,0.68093,0.63228,0.56234,0.5502,0.62795,0.6366,0.66572,0.6274
4149523108,0.58274,0.55656,0.61629,0.61961,0.65602,0.61103,0.57515,0.54642,0.62182,0.62686,0.63595,0.61989
3996759025,0.62978,0.58369,0.65871,0.65366,0.68055,0.63973,0.62989,0.57819,0.64659,0.65216,0.6848,0.6497
2561223051,0.61156,0.57877,0.64808,0.65438,0.63855,0.65208,0.61777,0.57987,0.64221,0.63919,0.63675,0.65594
3730791443,0.60586,0.58742,0.66251,0.66446,0.71954,0.65749,0.60267,0.57038,0.6611,0.67957,0.71766,0.65799
3265970214,,,,,,,,,,,,
293384954,0.77893,0.74849,0.76345,0.72707,0.76146,0.76488,0.76202,0.71012,0.74531,0.71166,0.74351,0.78775
3882162057,,,,,,,,,,,,
255012140,0.58683,0.54641,0.63885,0.64208,0.68869,0.60316,0.594,0.53774,0.63369,0.6475,0.66213,0.61064
1502961739,0.59383,0.55693,0.62325,0.63894,0.71185,0.61418,0.59134,0.54815,0.61989,0.65063,0.69499,0.62203
809409076,0.60294,0.55507,0.63439,0.62715,0.67877,0.59856,0.61709,0.53827,0.63136,0.64309,0.6676,0.59432
1069488795,,,,,,,,,,,,
3178530660,0.5863,0.56649,0.65355,0.65888,0.68032,0.62876,0.5918,0.55019,0.65271,0.66026,0.68263,0.64477
3446520967,0.61655,0.57201,0.6643,0.64226,0.69525,0.64377,0.60899,0.57244,0.66064,0.64618,0.68858,0.65165
1943448103,0.56392,0.54312,0.60966,0.61867,0.6396,0.59463,0.57279,0.54916,0.61129,0.61962,0.64286,0.60815
1412724602,0.59544,0.56124,0.64877,0.65319,0.70113,0.62968,0.6104,0.55171,0.65119,0.69036,0.69838,0.64163
1088595814,0.60333,0.58325,0.67632,0.68422,0.701,0.63451,0.6063,0.57284,0.67214,0.67697,0.7035,0.63967
1786498676,0.60334,0.56636,0.6568,0.65294,0.68702,0.622,0.60645,0.55659,0.65654,0.65369,0.67944,0.63531
1711839039,0.5742,0.55733,0.62619,0.60109,0.64539,0.60097,0.59254,0.56009,0.62971,0.62039,0.64019,0.63685
1113449743,0.59859,0.56465,0.6474,0.64159,0.69502,0.60764,0.58975,0.5593,0.63753,0.65963,0.66947,0.62697
1903409753,0.60441,0.59982,0.67403,0.68855,0.69737,0.66284,0.61367,0.59257,0.68607,0.69606,0.68574,0.65747
1857942097,0.56428,0.51564,0.62028,0.58281,0.64849,0.58052,0.57072,0.53036,0.62022,0.60549,0.65664,0.59442
1348436562,0.62887,0.59661,0.679,0.67976,0.73266,0.65985,0.63936,0.59203,0.67558,0.68148,0.71958,0.6617
3603319400,0.61044,0.57888,0.64813,0.63295,0.67559,0.63363,0.60977,0.58943,0.64491,0.63072,0.65198,0.63841
3617732523,0.61834,0.59057,0.68651,0.66712,0.70385,0.65646,0.6254,0.57456,0.68219,0.679,0.70746,0.66546
848826567,0.60009,0.5817,0.66325,0.64456,0.68102,0.63021,0.60152,0.57227,0.66435,0.65453,0.68749,0.64094
2781382125,0.63023,0.58718,0.69184,0.70039,0.71847,0.67264,0.6402,0.5892,0.68989,0.69832,0.72249,0.67022
2599042720,0.59733,0.56059,0.60914,0.63229,0.67934,0.5787,0.61971,0.54781,0.60528,0.67999,0.64055,0.5981
2334275086,0.58297,0.53859,0.63571,0.64521,0.69306,0.61395,0.58726,0.53846,0.62585,0.64177,0.68641,0.60963
3017593660,0.5665,0.55165,0.63122,0.63071,0.66613,0.61152,0.56049,0.55071,0.63673,0.65167,0.66878,0.63127
3944953489,0.6115,0.57194,0.66717,0.6881,0.70322,0.61535,0.62629,0.57733,0.64301,0.72095,0.72055,0.64219
202533653,0.62093,0.55357,0.6588,0.64634,0.70225,0.60911,0.59519,0.54752,0.64901,0.62908,0.65131,0.6224
129810864,0.60708,0.55692,0.64253,0.65548,0.70993,0.63519,0.60144,0.55241,0.63032,0.64786,0.66243,0.6392
2470645403,0.56016,0.55528,0.63342,0.62332,0.66518,0.61859,0.56908,0.5527,0.61576,0.62772,0.64092,0.62928
3786227529,0.54451,0.51977,0.60598,0.59177,0.62523,0.60916,0.55275,0.52698,0.62032,0.62202,0.63431,0.61195
1839523442,0.58606,0.55515,0.64669,0.64527,0.666,0.61632,0.60293,0.55439,0.62773,0.65304,0.64647,0.62108
3230201383,0.60966,0.57653,0.64519,0.61727,0.66472,0.61957,0.59577,0.58674,0.63361,0.63589,0.64648,0.63959
288194013,0.61675,0.58713,0.67657,0.66767,0.68749,0.65105,0.61671,0.59545,0.68279,0.6699,0.68797,0.65167
3590185207,,,,,,,,,,,,
196810891,0.60017,0.56864,0.65711,0.63361,0.66653,0.61692,0.6049,0.57031,0.65063,0.64578,0.64014,0.62934
1460014980,0.61111,0.56483,0.63012,0.63638,0.64931,0.61566,0.6051,0.54165,0.62242,0.62654,0.63351,0.62045
3079267899,0.59999,0.56012,0.65006,0.62767,0.68664,0.6278,0.5954,0.5567,0.65442,0.63003,0.6774,0.62636
3016054568,0.57563,0.54555,0.63325,0.61779,0.65396,0.60104,0.57737,0.56022,0.63118,0.64403,0.66109,0.62793
1147643689,0.57874,0.5559,0.64402,0.66059,0.67112,0.61626,0.59291,0.55617,0.63821,0.67305,0.63217,0.61243
168394060,0.56748,0.54903,0.61024,0.6218,0.64994,0.59089,0.55728,0.54403,0.61731,0.62012,0.65148,0.60464
210540920,0.63202,0.58708,0.68278,0.68938,0.73423,0.65706,0.65761,0.59476,0.69093,0.70231,0.74156,0.66558
1994125588,0.60278,0.56689,0.64623,0.65178,0.70068,0.63488,0.59356,0.5639,0.64893,0.65107,0.68812,0.63227
4169177431,0.55419,0.531,0.64512,0.59434,0.63428,0.60439,0.56683,0.53335,0.64227,0.62327,0.64375,0.62044
3231651538,0.60397,0.57649,0.65603,0.65344,0.69324,0.62387,0.59645,0.56602,0.64902,0.64796,0.68167,0.6459
1658562495,,,,,,,,,,,,
941623311,0.55616,0.52594,0.59754,0.60345,0.63688,0.57549,0.56109,0.52885,0.59036,0.61344,0.66866,0.59918
3224953178,0.61597,0.57149,0.63407,0.62909,0.69033,0.60747,0.60446,0.54482,0.62866,0.62527,0.65423,0.6165
684877446,0.66742,0.5841,0.68985,0.68241,0.734,0.64204,0.66533,0.5841,0.6811,0.70139,0.70933,0.65985
956052600,0.57714,0.55598,0.64195,0.63915,0.66869,0.63546,0.58617,0.55127,0.629,0.63866,0.65762,0.63295
2749862301,0.59479,0.6067,0.7063,0.66544,0.7225,0.67471,0.60657,0.62498,0.70239,0.67172,0.72301,0.67725
3424961673,,,,,,,,,,,,
1832760104,0.65181,0.59112,0.67601,0.67045,0.69802,0.64078,0.62769,0.5957,0.67852,0.67761,0.69748,0.67426
712606439,0.59184,0.57008,0.65172,0.641,0.66077,0.6141,0.58471,0.571,0.65457,0.64086,0.66972,0.6265
325166556,0.59081,0.58212,0.65218,0.63632,0.66021,0.62514,0.59374,0.57416,0.64303,0.65434,0.65921,0.6441
4067120097,0.66099,0.6618,0.80931,0.76637,0.65769,0.69367,0.72858,0.61355,0.82609,0.80768,0.7249,0.7277
3388548118,,,,,,,,,,,,
3595744107,,,,,,,,,,,,
1190281663,,,,,,,,,,,,
1875582410,,,,,,,,,,,,
579300998,0.6668,0.63154,0.68675,0.71419,0.74467,0.70887,0.67167,0.62167,0.70233,0.71357,0.72467,0.70315
2757307959,0.63574,0.59663,0.69712,0.6798,0.70334,0.66374,0.63521,0.61283,0.69104,0.6819,0.68765,0.6654
4049826555,0.65969,0.61628,0.63998,0.6582,0.76882,0.65345,0.65393,0.59863,0.63577,0.6411,0.72487,0.64415
879524044,0.64048,0.61437,0.71319,0.67727,0.69582,0.66121,0.64527,0.62962,0.70947,0.70771,0.69611,0.68411
3353511584,0.58635,0.56005,0.63834,0.66668,0.67434,0.59719,0.60278,0.54091,0.63205,0.65785,0.6593,0.61852
1074222887,0.59669,0.61066,0.6729,0.65494,0.66763,0.64904,0.61072,0.60113,0.67272,0.66625,0.68245,0.65579
3405729367,0.60756,0.57796,0.63073,0.6435,0.53555,0.59208,0.60541,0.55868,0.61294,0.65409,0.51877,0.59885
1743451933,,,,,,,,,,,,
820117797,0.56928,0.55536,0.62549,0.60702,0.64663,0.5929,0.59732,0.56298,0.63055,0.61948,0.64653,0.61314
285223634,0.61136,0.594,0.66515,0.65283,0.67146,0.64255,0.60904,0.58793,0.66184,0.64558,0.67251,0.64059
1644645220,0.70627,0.58993,0.64784,0.73467,0.8057,0.61637,0.66325,0.58731,0.64588,0.72329,0.72925,0.62354
3535607619,,,,,,,,,,,,
844288156,,,,,,,,,,,,
4129362498,0.56757,0.56218,0.6578,0.66324,0.69335,0.61375,0.56701,0.56729,0.662,0.67644,0.67923,0.6298
593939332,0.65653,0.54738,0.64797,0.66295,0.71299,0.62263,0.64182,0.55525,0.64768,0.65048,0.73262,0.61146
1866231062,0.58639,0.55832,0.65226,0.64049,0.65873,0.62445,0.59674,0.55687,0.64378,0.66237,0.64423,0.63925
873513125,0.51402,0.52463,0.60377,0.58582,0.63182,0.57792,0.51906,0.51906,0.60787,0.59939,0.62299,0.58797
1665827627,,,,,,,,,,,,
1771591031,,,,,,,,,,,,
1544988400,,,,,,,,,,,,
933961929,0.58877,0.58101,0.66625,0.6449,0.65608,0.62726,0.60273,0.59507,0.67832,0.66326,0.63614,0.63648
4224818020,,,,,,,,,,,,
1733745218,0.63002,0.57867,0.64971,0.65723,0.69746,0.61281,0.64565,0.58066,0.6627,0.6653,0.70499,0.62998
2900115919,0.68579,0.60493,0.70153,0.70766,0.71642,0.6655,0.67827,0.60284,0.69421,0.71237,0.69917,0.69029
3550567561,0.6188,0.60035,0.68325,0.66284,0.68728,0.6467,0.63036,0.61416,0.68433,0.67412,0.67305,0.65757
619250823,0.62281,0.55431,0.65948,0.68813,0.74162,0.61793,0.63152,0.56235,0.66228,0.67317,0.71361,0.63448
3737565458,0.59095,0.58945,0.66151,0.62483,0.66553,0.63072,0.58107,0.58532,0.65114,0.635,0.66626,0.63908
3758928239,0.60436,0.59226,0.6606,0.65284,0.70698,0.64941,0.62295,0.59341,0.65347,0.65058,0.69253,0.67061
3634718067,,,,,,,,,,,,
92098299,0.62766,0.58979,0.6744,0.66948,0.69882,0.63986,0.62193,0.5937,0.66882,0.68505,0.69208,0.6542
1218552950,0.64316,0.57386,0.6464,0.64545,0.67558,0.63875,0.62971,0.57454,0.65242,0.64401,0.662,0.66546
2816380066,0.58463,0.60553,0.6686,0.64396,0.69322,0.64532,0.58389,0.59071,0.66552,0.65835,0.67758,0.65
1888185823,0.59195,0.55417,0.63258,0.64755,0.66473,0.61587,0.6016,0.54818,0.62942,0.63962,0.6605,0.6238
323015347,0.61397,0.56873,0.68003,0.68613,0.71136,0.65535,0.61337,0.56553,0.65979,0.6883,0.71645,0.65053
2905399544,0.70238,0.61893,0.69672,0.71585,0.71188,0.83086,0.64951,0.59845,0.69763,0.72894,0.67934,0.70028
1086415364,0.58377,0.53875,0.6097,0.5365,0.45403,0.55248,0.57873,0.53781,0.59862,0.5143,0.37851,0.52942
1062044068,0.58575,0.53521,0.65886,0.65325,0.67913,0.618,0.59345,0.55034,0.64218,0.65986,0.65734,0.63131
2256107818,0.59651,0.55605,0.64429,0.63204,0.6687,0.59745,0.58808,0.5482,0.64139,0.64455,0.67599,0.61359
2411057754,0.60269,0.56681,0.62839,0.64859,0.66017,0.6061,0.59648,0.55625,0.62947,0.6356,0.63808,0.59408
1485581048,0.60611,0.57284,0.66395,0.63489,0.66058,0.61666,0.62345,0.57859,0.6706,0.65364,0.65711,0.63472
15112972,0.65324,0.61033,0.68327,0.68196,0.71706,0.66299,0.6585,0.59721,0.68558,0.70592,0.72997,0.68547
4258380158,0.60189,0.56118,0.64384,0.63281,0.66233,0.61521,0.60446,0.56539,0.63948,0.63473,0.64915,0.62572
2724839067,0.58075,0.54895,0.63893,0.62602,0.6551,0.60875,0.57412,0.55185,0.64039,0.61712,0.66084,0.61571
4067196456,0.57768,0.54174,0.66354,0.64142,0.68176,0.61131,0.56781,0.54911,0.65022,0.65364,0.67198,0.623
951363715,0.58447,0.57648,0.64908,0.63523,0.68526,0.61662,0.58376,0.56846,0.63755,0.64542,0.66512,0.62556
2905816417,0.69015,0.5563,0.64142,0.64985,0.66125,0.60162,0.69188,0.56415,0.63168,0.65211,0.66257,0.61539
3133915614,,,,,,,,,,,,
1321202762,0.586,0.56595,0.6411,0.65024,0.68516,0.6183,0.58501,0.55911,0.63472,0.64535,0.6558,0.61899
3211716939,0.60908,0.58499,0.6627,0.65169,0.67355,0.63302,0.59826,0.58431,0.66079,0.65244,0.64699,0.62463
851822927,0.6324,0.5908,0.6838,0.67572,0.70744,0.64542,0.6355,0.58201,0.66574,0.67851,0.69096,0.64777
3825653518,0.55476,0.53648,0.62209,0.59992,0.65468,0.5873,0.56135,0.53082,0.61182,0.60614,0.66045,0.58978
76715846,0.5626,0.54438,0.63962,0.60976,0.64976,0.59211,0.56424,0.56201,0.63122,0.61643,0.63039,0.61886
3005920851,0.57563,0.53481,0.63217,0.64089,0.64505,0.60541,0.55894,0.52065,0.62242,0.63651,0.64779,0.59889
2381932032,0.61095,0.57449,0.69119,0.66255,0.69157,0.62608,0.60513,0.57314,0.67872,0.67293,0.68735,0.6324
2895483189,0.58531,0.55989,0.64495,0.61987,0.63781,0.60369,0.61317,0.55177,0.62438,0.64028,0.6332,0.61877
1272058634,0.5879,0.56708,0.64128,0.64957,0.69165,0.64225,0.59512,0.56644,0.62528,0.65899,0.67527,0.63404
508173096,0.62703,0.56077,0.65444,0.66507,0.69238,0.61613,0.63907,0.56982,0.64892,0.66228,0.66985,0.63542
3196248629,0.55807,0.52284,0.60506,0.60468,0.6614,0.59099,0.55605,0.51999,0.60632,0.60902,0.64386,0.60398
4036694796,,,,,,,,,,,,
3298796750,0.56131,0.54385,0.61721,0.63184,0.65504,0.60745,0.56092,0.53894,0.61302,0.63904,0.63521,0.5965
1158524114,0.60711,0.57448,0.65236,0.64468,0.65986,0.62986,0.60301,0.56357,0.64493,0.64747,0.65821,0.63578
2127027829,0.62843,0.56989,0.66666,0.64801,0.67999,0.62992,0.63434,0.58945,0.67306,0.67139,0.67727,0.63821
955269498,0.6641,0.60679,0.69944,0.72743,0.74848,0.6712,0.67703,0.59819,0.69636,0.73709,0.72517,0.66907
509944055,0.61983,0.57487,0.6806,0.68185,0.72954,0.65329,0.60457,0.56852,0.67294,0.68233,0.70774,0.63691
1033763932,,,,,,,,,,,,
820936345,0.61299,0.56988,0.66106,0.68577,0.70999,0.64511,0.60021,0.55974,0.64525,0.6926,0.69229,0.63921
3020550136,0.56274,0.52469,0.59368,0.60328,0.64976,0.56909,0.57738,0.52596,0.59802,0.62913,0.60052,0.56505
2178873882,0.61841,0.57062,0.6776,0.66208,0.69971,0.63435,0.63917,0.56677,0.67541,0.67488,0.68555,0.64015
1992687914,0.59113,0.57112,0.66096,0.65674,0.69722,0.6398,0.5978,0.575,0.65889,0.66395,0.68882,0.62697
651105692,0.60676,0.5422,0.62093,0.65118,0.6755,0.60911,0.58059,0.5271,0.61689,0.66569,0.64892,0.60793
4242460710,0.59465,0.5659,0.64987,0.62669,0.69208,0.62397,0.6034,0.5575,0.64581,0.64365,0.68507,0.61352
4048970886,,,,,,,,,,,,
736403761,0.60265,0.59422,0.66698,0.63732,0.67217,0.63766,0.59679,0.56974,0.65513,0.64086,0.67305,0.64398
1936497723,0.60055,0.56822,0.66218,0.64487,0.7009,0.63589,0.60602,0.56657,0.66223,0.64153,0.69616,0.6333
2384422190,0.56046,0.53123,0.61668,0.60965,0.64691,0.59375,0.56382,0.53314,0.62077,0.6218,0.61859,0.59929
1741592442,0.61223,0.60446,0.68722,0.668,0.70947,0.6708,0.62866,0.60989,0.68556,0.67095,0.70026,0.67329
1272551363,0.58533,0.55597,0.6534,0.6424,0.6778,0.60958,0.5743,0.54768,0.6387,0.64547,0.67076,0.6134
3662226335,0.56658,0.52354,0.60942,0.61024,0.62319,0.59129,0.5453,0.52936,0.59611,0.61009,0.6018,0.60071
1658836829,0.58456,0.55352,0.6521,0.63365,0.68821,0.60959,0.59765,0.57038,0.64602,0.64742,0.66694,0.62192
952442887,0.58686,0.57022,0.63187,0.63784,0.67225,0.61473,0.58333,0.55526,0.61522,0.6455,0.65659,0.62125
2340232743,0.54929,0.51976,0.59144,0.59614,0.64553,0.56287,0.5753,0.5171,0.57753,0.61654,0.63116,0.58754
475499569,0.62198,0.5977,0.6846,0.66792,0.70244,0.65425,0.63503,0.60319,0.67377,0.6902,0.71817,0.66143
315553716,,,,,,,,,,,,
2551366300,0.58723,0.56233,0.64021,0.61414,0.63401,0.60482,0.58696,0.56543,0.63399,0.62057,0.63043,0.61596
977345856,0.67837,0.56202,0.64657,0.65624,0.69285,0.65734,0.68546,0.56319,0.65455,0.66426,0.70691,0.64669
2466228451,0.63788,0.56941,0.67045,0.65014,0.67445,0.62143,0.63371,0.5692,0.66699,0.66453,0.68684,0.62836
1899074459,0.61389,0.55035,0.63131,0.64174,0.67154,0.59335,0.60343,0.54349,0.63017,0.63982,0.66948,0.60954
4268390862,0.60904,0.56893,0.61224,0.63655,0.66622,0.61067,0.60438,0.57084,0.61863,0.63426,0.65264,0.61931
3722870452,0.68478,0.58374,0.6704,0.67305,0.74983,0.67875,0.65694,0.58359,0.67946,0.67535,0.74525,0.66571
3505838725,0.57947,0.55236,0.65325,0.64473,0.6864,0.63194,0.58205,0.55107,0.66426,0.66383,0.68257,0.65267
3853870420,,,,,,,,,,,,
3077416342,0.60314,0.59569,0.6751,0.67365,0.70618,0.65373,0.60961,0.596,0.67853,0.68202,0.71102,0.65369
660646030,0.58354,0.55412,0.58089,0.58505,0.59596,0.54628,0.61174,0.54558,0.5865,0.61262,0.6247,0.66339
1694921530,0.60696,0.60289,0.67242,0.66971,0.66778,0.64186,0.61153,0.59529,0.66565,0.66838,0.6685,0.64442
3405165411,0.60255,0.56842,0.65504,0.62274,0.68017,0.62692,0.57786,0.562,0.66275,0.63944,0.68227,0.64447
3161428794,0.63579,0.60332,0.67207,0.67482,0.68747,0.65842,0.6377,0.60007,0.65953,0.67594,0.67204,0.65987
1716517963,0.57175,0.54589,0.64756,0.64642,0.70454,0.62311,0.57479,0.54355,0.6294,0.65236,0.67924,0.6378
2029441378,0.60491,0.57538,0.64339,0.64011,0.68129,0.62892,0.61895,0.57978,0.64183,0.65942,0.66691,0.64214
3078714725,0.57013,0.54103,0.63906,0.62952,0.67123,0.60096,0.56348,0.54346,0.6434,0.64085,0.66394,0.60929
155856501,0.59537,0.57325,0.65021,0.64377,0.6719,0.61472,0.61318,0.57591,0.65063,0.64566,0.66926,0.63427
3150626060,0.61228,0.58103,0.65986,0.65574,0.66602,0.64724,0.63654,0.60084,0.66692,0.66589,0.65741,0.64415
3378156296,,,,,,,,,,,,
1334962949,0.60166,0.56286,0.65916,0.64653,0.67902,0.62256,0.59298,0.56615,0.65937,0.66016,0.69188,0.62551
1013350182,0.58467,0.54101,0.62957,0.62838,0.65432,0.60553,0.57493,0.54048,0.63667,0.62968,0.64341,0.60381
1775369738,0.58437,0.54869,0.63511,0.62203,0.66753,0.58885,0.57297,0.54533,0.6357,0.63044,0.66721,0.60635
2114912609,0.63942,0.6,0.68516,0.67037,0.66644,0.65898,0.6443,0.5979,0.6854,0.67934,0.65585,0.66014
960088962,0.59472,0.57886,0.65366,0.64362,0.66798,0.61909,0.60056,0.57172,0.64224,0.66518,0.66889,0.62575
860791324,0.58403,0.55567,0.61415,0.61973,0.63755,0.61107,0.56919,0.5458,0.61229,0.63593,0.63101,0.61097
3997533799,0.61998,0.55826,0.65038,0.66142,0.685,0.60709,0.62707,0.56549,0.6602,0.65297,0.68316,0.64166
324878277,0.56534,0.55977,0.64246,0.60715,0.67871,0.61774,0.556,0.54796,0.63468,0.6135,0.65568,0.61611
1330125813,0.58612,0.56365,0.65424,0.66103,0.70159,0.60372,0.59636,0.55779,0.64242,0.64833,0.70498,0.62662
2543614856,0.56791,0.5295,0.64026,0.64628,0.68745,0.61779,0.57483,0.54687,0.64331,0.64377,0.67758,0.63123
245707134,0.54338,0.52801,0.60754,0.58095,0.63262,0.5738,0.52632,0.50685,0.6126,0.58734,0.63725,0.5658
705612809,0.59923,0.55669,0.64603,0.62291,0.66997,0.61245,0.59505,0.56422,0.64527,0.63119,0.64456,0.63094
627700762,0.58484,0.57673,0.64327,0.61373,0.6494,0.62185,0.57871,0.55595,0.62564,0.63109,0.67003,0.61434
3777454664,0.6162,0.5824,0.68073,0.67707,0.68332,0.65175,0.63432,0.59704,0.67958,0.68508,0.703,0.67301
190462137,0.59157,0.5707,0.66144,0.6615,0.69838,0.66141,0.59949,0.56876,0.65563,0.66184,0.68832,0.66048
3945734525,,,,,,,,,,,,
3610239235,0.56967,0.55887,0.64018,0.62501,0.65563,0.61085,0.56785,0.55644,0.64724,0.61886,0.63976,0.60808
4232908175,,,,,,,,,,,,
1411593832,0.61376,0.59111,0.67274,0.65898,0.67577,0.65393,0.61392,0.57472,0.66183,0.65811,0.65318,0.63884
3997720855,0.62231,0.59319,0.69333,0.68867,0.71179,0.66372,0.61521,0.58988,0.68881,0.69257,0.72165,0.67103
2792628487,0.60772,0.58415,0.62937,0.66063,0.66961,0.62829,0.62327,0.57451,0.63806,0.66108,0.66819,0.64267
2375289141,0.64569,0.56731,0.67091,0.69751,0.76456,0.66433,0.62983,0.57747,0.67862,0.71921,0.76341,0.67364
3285570897,0.62755,0.57098,0.67769,0.67088,0.71634,0.63643,0.63784,0.57215,0.68103,0.688,0.69731,0.63843
2951920612,0.58651,0.54604,0.64258,0.64599,0.68832,0.59962,0.60955,0.56738,0.64335,0.66831,0.68007,0.62889
1974557849,0.63684,0.60017,0.69017,0.69268,0.70586,0.64449,0.64174,0.59402,0.67648,0.70492,0.70708,0.67051
3784269419,0.57972,0.57383,0.65403,0.66351,0.67401,0.62363,0.57197,0.54235,0.64815,0.6617,0.66648,0.63912
2785789631,0.63681,0.61517,0.68085,0.67091,0.69459,0.65545,0.6345,0.60582,0.68119,0.68129,0.70277,0.65649
4013183307,0.54973,0.54806,0.61817,0.61586,0.64394,0.58282,0.55165,0.54469,0.60486,0.60992,0.63312,0.59384
