"HBID","dti_jlf_tr_R_Accumbens_Area","dti_jlf_tr_L_Accumbens_Area","dti_jlf_tr_R_Amygdala","dti_jlf_tr_L_Amygdala","dti_jlf_tr_Brain_Stem","dti_jlf_tr_R_Caudate","dti_jlf_tr_L_Caudate","dti_jlf_tr_R_Cerebellum_Exterior","dti_jlf_tr_L_Cerebellum_Exterior","dti_jlf_tr_R_Hippocampus","dti_jlf_tr_L_Hippocampus","dti_jlf_tr_R_Pallidum","dti_jlf_tr_L_Pallidum","dti_jlf_tr_R_Putamen","dti_jlf_tr_L_Putamen","dti_jlf_tr_R_Thalamus_Proper","dti_jlf_tr_L_Thalamus_Proper","dti_jlf_tr_Cerebellar_Vermal_Lobules_I.V","dti_jlf_tr_Cerebellar_Vermal_Lobules_VI.VII","dti_jlf_tr_Cerebellar_Vermal_Lobules_VIII.X","dti_jlf_tr_R_ACgG","dti_jlf_tr_L_ACgG","dti_jlf_tr_R_AIns","dti_jlf_tr_L_AIns","dti_jlf_tr_R_AOrG","dti_jlf_tr_L_AOrG","dti_jlf_tr_R_AnG","dti_jlf_tr_L_AnG","dti_jlf_tr_R_Calc","dti_jlf_tr_L_Calc","dti_jlf_tr_R_CO","dti_jlf_tr_L_CO","dti_jlf_tr_R_Cun","dti_jlf_tr_L_Cun","dti_jlf_tr_R_Ent","dti_jlf_tr_L_Ent","dti_jlf_tr_R_FO","dti_jlf_tr_L_FO","dti_jlf_tr_R_FRP","dti_jlf_tr_L_FRP","dti_jlf_tr_R_FuG","dti_jlf_tr_L_FuG","dti_jlf_tr_R_GRe","dti_jlf_tr_L_GRe","dti_jlf_tr_R_IOG","dti_jlf_tr_L_IOG","dti_jlf_tr_R_ITG","dti_jlf_tr_L_ITG","dti_jlf_tr_R_LiG","dti_jlf_tr_L_LiG","dti_jlf_tr_R_LOrG","dti_jlf_tr_L_LOrG","dti_jlf_tr_R_MCgG","dti_jlf_tr_L_MCgG","dti_jlf_tr_R_MFC","dti_jlf_tr_L_MFC","dti_jlf_tr_R_MFG","dti_jlf_tr_L_MFG","dti_jlf_tr_R_MOG","dti_jlf_tr_L_MOG","dti_jlf_tr_R_MOrG","dti_jlf_tr_L_MOrG","dti_jlf_tr_R_MPoG","dti_jlf_tr_L_MPoG","dti_jlf_tr_R_MPrG","dti_jlf_tr_L_MPrG","dti_jlf_tr_R_MSFG","dti_jlf_tr_L_MSFG","dti_jlf_tr_R_MTG","dti_jlf_tr_L_MTG","dti_jlf_tr_R_OCP","dti_jlf_tr_L_OCP","dti_jlf_tr_R_OFuG","dti_jlf_tr_L_OFuG","dti_jlf_tr_R_OpIFG","dti_jlf_tr_L_OpIFG","dti_jlf_tr_R_OrIFG","dti_jlf_tr_L_OrIFG","dti_jlf_tr_R_PCgG","dti_jlf_tr_L_PCgG","dti_jlf_tr_R_PCu","dti_jlf_tr_L_PCu","dti_jlf_tr_R_PHG","dti_jlf_tr_L_PHG","dti_jlf_tr_R_PIns","dti_jlf_tr_L_PIns","dti_jlf_tr_R_PO","dti_jlf_tr_L_PO","dti_jlf_tr_R_PoG","dti_jlf_tr_L_PoG","dti_jlf_tr_R_POrG","dti_jlf_tr_L_POrG","dti_jlf_tr_R_PP","dti_jlf_tr_L_PP","dti_jlf_tr_R_PrG","dti_jlf_tr_L_PrG","dti_jlf_tr_R_PT","dti_jlf_tr_L_PT","dti_jlf_tr_R_SCA","dti_jlf_tr_L_SCA","dti_jlf_tr_R_SFG","dti_jlf_tr_L_SFG","dti_jlf_tr_R_SMC","dti_jlf_tr_L_SMC","dti_jlf_tr_R_SMG","dti_jlf_tr_L_SMG","dti_jlf_tr_R_SOG","dti_jlf_tr_L_SOG","dti_jlf_tr_R_SPL","dti_jlf_tr_L_SPL","dti_jlf_tr_R_STG","dti_jlf_tr_L_STG","dti_jlf_tr_R_TMP","dti_jlf_tr_L_TMP","dti_jlf_tr_R_TrIFG","dti_jlf_tr_L_TrIFG","dti_jlf_tr_R_TTG","dti_jlf_tr_L_TTG"
3601924967,2.49455,2.36942,2.69494,2.67714,2.20392,3.82886,3.23443,1.63583,1.67329,2.86777,2.91539,2.01099,1.92918,2.16281,2.05463,2.3461,2.27443,2.91369,2.5983,2.92148,2.822,2.83671,2.87455,2.93191,1.54035,1.2586,0.99603,0.83827,2.59105,2.34258,2.39533,2.57042,2.80692,2.73568,3.03172,3.35833,3.18499,2.7776,0.09606,0.49613,2.27632,2.2067,1.70947,1.59628,1.01886,0.39162,1.45532,1.18778,2.61583,2.65404,0.7296,0.60522,2.74265,2.75199,2.67234,2.78351,1.58671,1.89967,0.98118,0.47528,1.9213,1.70894,3.09224,2.92767,3.24135,3.34808,3.26058,3.4425,1.18069,1.10601,0.42772,0.06421,1.76522,1.23895,1.77206,2.01673,1.4457,1.35611,2.70176,2.61466,2.82344,2.78973,2.89554,3.08499,2.80354,2.75272,2.32724,2.29357,1.50572,1.8764,2.56123,2.61764,2.72137,3.14742,1.98998,2.48398,2.12239,2.18523,3.15687,3.03853,2.74315,2.91142,3.5385,3.17182,0.88069,0.81769,1.31863,0.9093,1.30297,1.34847,1.30448,1.43171,0.94943,1.74734,0.76877,0.72416,3.02224,3.22278
3689818411,2.32982,2.36987,2.6481,2.56904,1.99994,2.82807,2.72378,1.87249,1.99804,2.67078,2.78242,1.92822,1.90043,2.13232,2.07721,2.2173,2.25603,2.88374,2.68185,2.60539,2.91779,2.86927,2.81298,2.92461,1.66909,1.4223,1.85716,1.91566,2.82058,2.50746,2.78007,2.586,2.76364,2.87158,2.54828,2.58305,2.97025,2.94627,0.07146,0.14512,2.32453,2.33625,1.61151,1.5452,1.66543,1.15271,1.89297,1.64792,2.71395,2.78594,1.00237,0.86858,2.70289,2.76263,2.71416,2.7143,2.22009,2.33307,1.919,1.59888,1.8392,1.68796,2.71382,3.53121,2.96108,2.79975,3.05766,3.16362,2.25547,2.01178,0.4683,0.23251,2.35887,1.96102,2.79108,2.72463,2.02009,1.67221,2.57656,2.58231,2.8918,2.794,2.82289,2.85844,2.95943,3.01255,2.76887,2.56114,2.95645,2.75161,2.54465,2.61231,2.71972,2.82707,2.96808,2.81016,2.85763,2.72165,2.96578,2.93447,2.9346,2.98839,3.13857,2.9203,2.15576,2.09772,1.8914,1.71598,2.0642,2.17169,2.22391,2.07588,1.46359,1.53145,1.98454,1.66916,2.83547,2.8384
3799253165,2.38749,2.31098,2.844,2.64718,2.38418,3.00362,3.66757,2.01903,2.1223,3.06778,2.92624,2.08169,1.921,2.19067,2.11201,2.21936,2.38499,3.11316,2.90527,2.7772,2.98691,2.94979,2.96602,2.93034,2.0119,1.86405,1.59029,1.55315,2.69666,2.65919,2.84889,2.75005,2.70697,2.76356,2.92383,3.35533,2.96087,2.81511,0.34662,0.50992,2.31261,2.44499,2.27803,2.28831,1.28146,1.41934,1.9772,1.75865,2.8736,2.76266,1.14323,1.30595,2.80858,2.71607,2.80084,2.71633,2.60294,2.55843,1.38136,1.26658,2.19069,2.15066,4.16107,3.94749,3.52074,3.10775,3.21056,3.35085,2.20058,1.91625,0.51718,0.60804,2.15286,2.2151,3.4235,3.20483,2.39069,2.10973,2.74686,2.80084,2.67731,2.84699,2.94667,2.9299,2.83764,2.88195,2.71295,2.60388,2.9422,2.87917,2.70503,2.84839,2.92654,3.21009,3.08351,3.13032,2.86458,2.71997,2.86318,2.76647,3.37671,3.62913,3.35082,3.25876,1.83433,2.01595,1.686,1.94438,2.22904,2.15604,2.46308,2.18186,1.77893,2.00147,2.53046,2.28371,3.03964,2.87593
2443740038,2.55254,2.43103,2.81002,2.5995,2.26491,3.56665,3.78904,2.03559,1.98707,2.99676,2.98287,2.12245,1.94214,2.1967,2.14594,2.50308,2.60097,3.04836,2.98709,2.7813,3.00377,3.09802,3.17807,3.14507,0.81808,0.78124,1.53802,1.23167,2.96074,2.56651,2.7518,2.673,2.93959,2.9027,2.68221,3.01393,2.92393,2.93762,0.00542,0.03789,2.52678,2.54223,1.32836,1.25708,1.29387,0.8691,1.6324,1.4895,2.94157,2.81252,0.44007,0.47098,2.88989,2.95124,2.65546,2.94249,1.64795,1.84005,1.38451,0.93354,1.70418,1.59768,3.57216,3.51585,3.31045,3.27053,2.9166,3.35223,1.86397,1.52553,0.69552,0.36804,2.33879,2.1686,2.21558,2.26321,1.55126,1.65667,2.84351,2.86708,2.9832,2.94957,3.21206,3.17147,3.10407,2.92819,3.1611,2.74212,2.14255,2.14133,2.57224,2.38325,3.28201,3.04723,2.2532,2.43699,2.95597,2.7485,3.25203,3.07642,2.2686,2.56196,3.0203,3.25556,1.35014,1.46951,1.82934,1.74938,1.77829,1.67429,2.20626,1.81321,1.08484,1.45211,1.22155,1.25862,3.30782,3.31367
2080822405,2.48616,2.35835,2.68795,2.5163,2.3716,3.10978,2.91068,1.81989,1.92128,2.87928,2.79183,1.88289,1.90132,2.11154,2.0856,2.32335,2.29379,2.5451,2.40428,2.23653,2.57875,2.7476,2.84531,2.76685,1.65907,1.66063,1.53737,1.51121,2.39712,2.42825,2.64214,2.55735,2.62087,2.61455,2.54547,2.72159,2.82138,2.6354,0.53043,1.11751,2.26119,2.27483,2.21635,2.28388,1.91256,1.74493,2.03703,2.05703,2.56771,2.52695,1.18937,1.32793,2.38989,2.50753,2.80603,2.74774,2.19748,2.3467,1.57242,1.44539,2.07758,2.0464,2.63495,2.63846,2.56411,2.619,3.00055,3.1667,2.15171,2.03052,1.40601,0.52106,2.20732,2.16577,2.60628,2.58403,1.99822,1.93859,2.44391,2.41591,2.451,2.51996,2.79059,2.79544,2.76732,2.59624,2.54535,2.50622,2.45934,2.36198,2.6955,2.90027,2.73053,2.92786,2.57837,2.51858,2.75431,2.67972,2.80445,2.9755,2.72103,2.83303,2.69025,2.7305,1.75178,1.92616,1.8354,1.8943,1.75875,1.78696,2.16999,2.08915,1.69339,2.00491,1.86879,1.88138,2.82914,2.97994
4048854222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403857286,2.17555,2.12256,2.37563,2.42488,1.82426,2.36007,2.55731,1.68742,1.81609,2.66368,2.64202,1.45196,1.36267,1.93617,1.84627,1.90797,1.86306,2.56945,2.28675,2.3713,2.6684,2.68621,2.66696,2.66644,1.69103,1.65847,1.36809,1.415,2.41166,2.34027,2.63427,2.46258,2.1832,2.28871,2.21193,2.65653,3.01467,2.70998,0.56726,1.01315,2.04181,2.1515,1.78759,1.76766,1.37275,1.24357,1.69965,1.50361,2.31843,2.29079,1.06524,0.84665,2.44058,2.4003,2.72128,2.59043,1.8184,1.70348,1.64405,1.51772,1.83444,1.84834,2.57822,2.40833,2.41089,2.43845,2.81441,2.86528,1.72252,1.46765,0.62912,0.62663,1.88221,1.83842,2.10898,1.91484,1.67536,1.34407,2.25045,2.21114,2.34624,2.44606,2.65584,2.74597,2.43685,2.50532,2.32235,2.31181,1.84644,1.95933,2.54957,2.54969,2.69575,2.72538,2.13789,2.30375,2.4369,2.37185,2.93279,2.78231,2.36775,2.34857,2.58977,2.59886,1.28747,1.34066,1.58939,1.78623,1.55756,1.69188,1.6735,1.62607,1.44795,1.57057,1.71178,1.29561,2.86991,2.9058
84500333,2.4011,2.41002,2.55033,2.64535,2.39615,3.19569,2.68326,1.86901,1.97444,2.90788,2.9401,2.15081,2.0993,2.21472,2.17173,2.38546,2.41753,3.08044,2.88502,2.76671,2.77115,3.02,3.13487,3.06679,1.723,1.58383,1.71516,1.80626,3.08379,2.69329,2.8828,2.80797,3.21179,3.14905,2.80666,3.05159,2.99814,2.82455,0.61242,1.07987,2.29577,2.47651,2.1762,2.23332,1.68107,1.49619,1.84959,1.62697,2.77564,2.70463,1.13796,1.18397,2.91712,2.80258,2.57824,2.90142,2.4714,2.67127,1.56004,1.61299,1.93872,1.93654,3.74397,4.12245,3.13147,3.43528,3.16918,3.54685,2.07713,2.07343,0.62418,0.40122,2.24864,2.10983,2.79538,2.94307,2.08737,1.70769,2.72289,2.64506,3.0013,3.09368,2.65619,2.75365,3.12582,3.00891,2.98984,2.60866,2.86964,2.75108,2.87702,2.96593,2.85851,3.33514,2.83942,2.99301,3.0608,2.97947,3.38751,3.10417,3.33721,3.39446,3.02873,3.12701,1.83941,2.04289,1.84003,2.26834,2.03345,2.20208,2.30875,2.36217,1.85188,2.0985,2.12967,2.22744,3.11098,3.31118
2991471107,2.50557,2.41576,2.54653,2.5939,2.43638,2.63564,2.93477,1.734,1.94878,3.12454,3.00879,2.2185,2.15192,2.28107,2.20181,2.51853,2.5415,3.19366,2.70519,2.58346,3.03548,2.87365,3.20693,2.94565,2.45606,1.93641,1.62556,1.69653,2.59108,2.36359,3.1901,2.81061,2.77104,2.95569,2.86913,3.11741,3.0271,2.91188,1.20763,1.43773,2.50891,2.57606,2.2907,2.11959,1.28197,1.2461,1.67864,1.35707,2.78867,2.73684,1.4385,1.13813,3.11536,3.17006,2.92868,2.8759,2.78798,2.73693,1.71827,1.74575,2.21053,2.14402,4.26359,4.39119,3.57705,3.58356,3.8281,3.91194,1.78406,1.5138,0.91945,0.56683,2.0817,1.92148,2.36689,2.8154,2.04136,1.69457,2.88684,2.87042,3.10847,3.10006,3.1042,3.36763,2.91296,2.82892,3.04142,2.9082,2.32655,2.50552,2.84142,2.81771,3.20848,3.27025,3.17475,3.16147,2.80773,2.73617,2.9455,3.02511,3.77262,3.68456,3.76167,3.40066,1.57808,1.83357,1.80346,2.02708,1.81776,2.16737,2.00388,1.9428,1.24712,1.51636,1.88779,1.26524,3.06308,3.08346
2288644243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283335473,2.35084,2.32011,2.5229,2.48747,2.36803,3.01986,2.60691,1.91328,2.00625,2.88857,2.79226,1.89003,1.81238,2.0566,2.04996,2.34875,2.39959,3.22645,2.72844,2.67083,2.98677,2.83625,2.86109,2.9562,1.66622,1.44022,1.61927,1.43813,2.94842,2.88795,2.91848,2.77416,3.02758,2.83488,2.93639,2.79635,2.82053,3.00263,0.11336,0.27761,2.39789,2.38124,2.00787,1.98078,1.84684,1.34868,1.91955,1.7041,2.99838,2.9489,0.82248,0.91951,2.85375,2.6627,2.77244,2.86741,2.28977,2.22072,1.62314,1.25728,2.2584,2.02848,3.73152,3.30847,3.45229,2.85586,3.395,3.13347,2.24841,1.98275,0.72191,0.48495,2.32322,2.10771,2.73037,2.77275,1.78518,1.78369,2.71496,2.60573,2.75458,2.8274,2.92021,3.24514,2.84105,2.93571,2.94607,3.04189,2.69361,2.62508,2.72892,2.83803,3.04108,3.03103,3.06052,2.89673,3.22089,2.80503,3.86577,3.57854,3.31012,3.36771,3.32425,3.08883,1.85055,1.86939,1.83942,1.55249,1.68474,1.67916,2.31997,2.35355,1.43897,1.4138,1.93074,1.69881,3.46575,3.13238
867434602,2.51938,2.53277,2.71519,2.72462,2.25596,2.43947,2.54858,1.75811,1.72084,2.94623,2.95742,2.07999,1.93198,2.15627,2.1461,2.29401,2.33959,3.05133,2.51178,2.62679,3.03911,3.02336,3.15321,3.1921,1.45046,1.21765,1.34241,1.20242,2.7378,2.68721,2.95924,2.62964,2.92608,2.6628,2.39978,3.06511,3.12273,3.11763,0.23138,0.29216,2.34084,2.35784,1.81746,1.70059,1.28778,0.92989,1.67088,1.43402,2.63296,2.69419,0.72047,0.72448,3.08468,2.9225,2.95389,2.89436,1.79928,1.85641,1.20185,0.99537,2.01691,1.84851,3.54295,3.62669,3.69025,3.34586,3.26242,3.50148,1.69265,1.40663,0.7553,0.52147,2.1297,1.85217,1.97575,1.83514,1.95935,1.64267,2.73714,2.70865,2.85733,3.03532,2.97594,3.13744,3.14232,2.9827,2.93144,2.84829,2.15836,2.16841,2.60277,2.65855,3.13581,3.10937,2.49212,2.53521,2.78502,2.69572,3.76846,3.63144,2.78951,3.00079,3.22943,3.24061,1.29264,1.26851,1.3969,1.55294,1.36203,1.52906,1.77176,1.57027,1.15037,1.22904,1.38426,1.17075,3.05139,3.10612
1642960625,2.28975,2.27008,2.64276,2.45741,2.10258,2.40867,2.61541,1.85049,1.95632,2.93618,2.69406,1.93991,1.68977,2.12892,2.07287,2.29058,2.39045,2.95271,2.6177,2.64643,2.74668,2.83104,2.96054,2.84329,1.52908,1.37287,1.52978,1.39197,2.66291,2.50642,2.80968,2.69335,2.85346,2.6396,2.53193,2.6257,3.04839,2.95366,0.11433,0.30561,2.3048,2.3581,1.90393,1.86797,1.39223,1.177,1.79007,1.72959,2.79688,2.60541,0.86768,0.79462,2.63112,2.6895,2.73288,2.71312,2.01229,2.16195,1.60662,1.17177,2.06341,2.00663,3.29955,3.00732,3.00059,2.69624,2.95825,3.11572,1.99591,1.94577,0.85252,0.293,1.87704,1.90402,2.64424,2.37102,1.75647,1.79764,2.60025,2.64398,2.67774,2.57776,3.01646,3.04632,3.00744,2.92141,2.56473,2.67261,2.43953,2.3825,2.77663,2.85698,3.12327,3.05894,2.80134,2.75605,2.95854,2.90977,3.06364,3.07962,2.65292,2.90687,2.93837,2.94767,1.63385,2.01388,1.81763,1.67358,1.64401,1.5148,2.11357,2.16938,1.18491,1.45248,1.96358,1.82402,2.87782,3.05991
3492762761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839578952,2.43944,2.39855,2.83648,2.7877,2.13219,3.90184,3.88703,2.00238,2.0896,3.17073,3.19247,2.01026,1.81504,2.11259,2.00371,2.3974,2.49492,3.34403,2.93171,4.51747,2.91446,3.11603,3.04039,3.0612,1.46979,1.51602,1.88139,1.79525,2.91581,2.98613,2.93345,2.74264,2.8585,2.96711,2.58471,2.49209,3.16998,2.98767,0.01092,0.02416,2.66259,2.63903,2.00119,1.88043,1.35429,1.11376,1.912,1.91536,2.92514,2.95655,0.84963,1.14941,2.91441,2.90983,2.93768,2.91384,2.2459,2.54894,1.62165,1.35812,2.15255,2.341,3.60725,3.62682,3.1813,2.98652,3.07122,3.12039,2.2621,2.20297,0.03403,0.22018,1.98748,2.23823,3.10292,2.88551,1.82198,2.25192,3.06988,2.98796,2.87981,2.97942,3.50011,3.3188,3.11422,3.11971,2.89092,3.02756,3.20625,2.99293,2.94393,3.10241,3.00679,3.08863,3.20492,3.21372,3.16055,3.2017,3.82084,3.47458,2.66497,2.78802,3.26304,3.20883,2.02482,2.38342,1.4159,1.8011,2.03272,1.97854,2.27997,2.44559,1.63835,1.67799,1.91442,2.29277,3.18033,3.38605
1119666911,2.25569,2.29058,2.41328,2.61174,2.32424,2.41818,2.53579,1.95481,2.08555,2.76642,2.74333,2.03526,2.1272,2.02478,2.101,2.13927,2.20813,2.70958,2.73344,2.76869,2.72466,2.79386,2.83121,2.80422,1.568,1.56413,1.82485,1.57275,2.52596,2.73656,2.9254,2.70289,2.86889,2.75232,2.66933,2.98525,2.87384,2.83348,0.32141,0.90988,2.33411,2.31877,1.96171,2.062,1.99297,1.57143,1.91415,1.76124,2.84105,2.88384,1.17254,1.0134,2.67367,2.74179,2.5279,2.64853,2.12962,2.32255,1.75552,1.50904,1.70803,1.9271,3.99739,3.03834,3.218,2.89883,2.95612,3.34646,1.99133,1.96495,1.49412,0.86588,2.65094,2.43076,2.56604,2.6597,1.63627,1.71064,2.67758,2.62211,2.87068,2.94424,2.73279,3.21249,2.87272,2.75448,2.74968,2.90043,2.3196,2.64084,2.54174,2.54743,2.66562,3.1285,2.84841,2.69851,2.77947,2.88875,2.74524,2.79766,2.9178,3.11651,3.13677,3.01071,1.58539,1.83474,2.14463,2.06,2.08748,1.92825,2.13907,2.20962,1.43941,2.2975,1.7781,1.72773,3.09289,3.09212
277667235,2.79382,2.51083,2.47364,2.56196,2.19184,5.47313,5.08458,1.55427,1.67618,3.09763,3.2044,2.12296,2.06876,2.17051,2.09114,2.68873,2.66946,2.38672,2.27016,2.60205,2.99427,3.07497,3.3282,3.2441,1.44864,1.22643,1.35241,1.35919,2.66063,2.60931,2.68443,2.57947,2.66709,2.76939,2.65072,3.04841,2.91994,2.82563,0.2342,0.28479,2.33465,2.39536,1.29553,1.20872,0.83655,0.808,1.17239,1.30841,2.49291,2.54133,0.5803,0.40941,2.80511,2.80031,3.13515,2.875,2.24584,2.27729,0.97621,0.90233,1.70095,1.59824,3.4329,3.15317,3.25795,3.00221,3.51105,3.73675,1.54904,1.65172,0.15077,0.12013,1.72401,1.77708,2.19537,1.97197,1.44162,1.61576,2.67924,2.70395,2.92365,3.16221,3.0806,3.15683,3.13945,3.05158,2.60911,2.51924,2.58922,2.67319,2.37754,2.39787,3.33425,3.26217,2.87969,2.68999,2.80336,2.8834,3.19762,2.74467,3.17754,3.32755,3.22445,3.18966,1.63018,1.71178,1.26037,1.29412,2.0494,2.00419,1.84978,1.97278,1.53081,1.55709,1.25298,1.06748,3.42107,3.25641
1637311546,2.32953,2.39667,2.645,2.60981,2.13053,2.88447,3.21608,1.86674,1.94444,2.73585,3.07719,1.91463,1.81268,2.07187,2.05389,2.34204,2.34824,2.84894,2.76054,2.48528,2.87575,2.72378,2.73606,2.80613,1.47643,1.50384,1.55703,1.5506,2.55824,2.44794,2.71161,2.67297,2.80645,2.49858,2.09293,2.67728,2.8247,2.77972,0.34693,0.61578,2.1098,2.29629,1.54635,1.39751,1.55541,1.39057,1.73604,1.58732,2.61748,2.53615,0.79745,0.92074,2.59742,2.72945,2.68468,2.45244,2.35693,2.34843,1.49734,1.42579,1.58354,1.52582,3.31895,2.40552,3.00755,2.64352,3.00574,3.08624,2.12404,1.75005,0.38181,0.20734,1.95259,1.95471,2.53683,2.32804,1.56335,1.56264,2.49601,2.52611,2.58766,2.50237,2.52133,2.78691,3.02992,2.74027,2.86705,2.79056,2.28035,2.30646,2.16407,2.50889,2.70035,2.68682,2.58315,2.64812,2.78779,2.64766,3.17302,3.30775,2.92248,2.96104,2.95306,2.81501,1.6787,1.94793,1.48106,1.36954,1.45575,1.47912,2.12261,1.99168,1.34051,1.80008,1.94856,1.6809,2.8283,2.73847
3700295035,2.39525,2.39878,2.75711,2.68662,2.36321,2.66082,2.74878,1.81665,1.88635,2.93296,2.89197,2.17968,2.09636,2.18658,2.1058,2.36888,2.3807,2.94568,2.42992,2.62701,2.80099,2.83577,3.02008,2.91834,1.14471,0.90315,1.5749,1.3644,2.6225,2.42334,2.73851,2.64898,2.77839,2.83152,2.5184,2.69158,2.98859,2.98555,0.00381,0.00853,2.35985,2.37732,1.68758,1.64585,1.10819,0.8578,1.60289,1.54419,2.72163,2.66161,0.74629,0.63524,2.70009,2.59086,2.34189,2.58532,1.83578,1.84165,1.12078,0.97707,1.98114,1.93102,2.40748,2.79749,3.06621,2.76257,2.93145,3.06272,1.83844,1.79672,0.28792,0.15939,1.93634,1.76591,2.26304,2.41398,1.52065,1.70084,2.71953,2.69081,2.56189,2.61889,3.05956,3.09952,2.97946,2.73314,2.79269,2.73467,2.27869,2.38307,2.64517,2.7936,3.05853,3.25897,2.79143,2.75185,2.69271,2.79734,3.52187,3.3426,2.56481,2.4694,2.99535,2.94736,1.7834,1.89798,1.20218,1.23758,1.57638,1.42136,2.1128,1.95526,1.05367,1.05259,1.23201,1.31764,3.02873,3.10405
1722450846,2.36244,2.3935,2.67705,2.5914,2.48583,2.40031,2.38315,2.03222,2.06365,2.79422,2.79876,2.23573,2.20193,2.16704,2.12963,2.24637,2.26521,3.12228,2.82326,2.59554,2.87548,2.8661,3.0325,2.97174,2.59305,1.73631,1.92128,1.51351,2.81532,2.5337,2.83194,2.73245,2.87661,2.76619,3.14531,2.37834,2.95748,2.80292,0.42958,0.80447,2.49704,2.36321,2.71795,2.6978,1.80748,1.65338,1.96656,1.69743,2.79435,2.61091,1.78548,0.8982,2.72041,2.63636,2.9707,2.93815,2.39542,2.30923,1.93424,1.32836,2.25684,2.18912,3.28773,3.16786,2.99184,3.06359,3.07422,3.32122,2.03498,2.1176,1.42475,0.89737,2.36548,2.13083,2.64814,2.60961,2.35766,1.63787,2.62725,2.56573,2.71633,2.90355,3.08689,2.83773,2.82976,2.92723,2.7476,2.75467,2.45284,2.31044,2.75623,2.67794,3.06097,3.21553,2.65137,2.70775,2.80571,2.7674,2.78488,2.91712,2.97201,3.06403,2.92919,3.0519,1.87843,1.70966,1.87836,1.92925,1.88852,1.66602,2.38056,2.23039,2.04013,1.6875,2.354,1.96678,3.04604,3.23295
1965294588,2.3877,2.35399,2.87768,2.60404,2.34397,2.50939,2.39688,1.96226,2.03478,2.96292,2.90668,2.10259,2.12846,2.20477,2.17253,2.20714,2.26588,3.0962,2.61281,2.82034,2.84557,2.95473,3.17136,3.10271,1.75075,1.62994,1.24509,1.47391,2.72572,2.42822,2.761,2.45933,2.56663,2.60087,3.11718,3.10067,2.97242,2.77741,1.17599,1.39761,2.32924,2.38219,2.11122,2.1344,1.00767,1.40249,1.58979,1.44037,3.08425,2.86694,1.13042,0.87052,2.75455,2.87328,2.95954,2.8726,2.96771,2.67067,1.36356,1.41887,1.56764,1.84356,3.78372,3.29396,3.17881,2.91665,3.64945,3.64317,1.76003,1.39977,0.85552,0.61416,2.44611,2.3211,2.64767,2.19214,1.61839,1.59347,2.77608,2.64155,2.76916,2.89005,3.16321,3.07444,3.04123,2.76009,2.73717,2.44088,2.72921,2.38529,2.8043,2.84454,3.10347,3.10101,2.98377,2.60572,2.88031,2.37001,3.1588,2.95951,3.55476,3.69747,3.57546,3.10096,1.42974,1.53564,1.68297,1.707,2.01763,1.97162,1.8913,1.61679,2.11899,1.65509,1.80095,1.41842,3.03301,3.04019
528046854,2.48691,2.42676,2.69121,2.49197,2.43522,2.78423,2.98266,2.11555,2.19235,2.87192,2.82204,2.1504,1.98764,2.19275,2.17732,2.36283,2.31628,2.89471,2.66711,3.10288,2.86703,2.78734,2.85354,2.83485,1.98685,1.63778,1.50231,1.40777,2.72403,2.64836,2.83089,2.67473,2.82673,2.77574,3.0563,3.21413,2.93037,2.73089,0.41287,0.56044,2.44474,2.34207,2.24316,2.08132,1.36529,1.14812,2.03915,1.73896,2.95272,2.82444,1.19593,0.99344,2.82082,2.59398,2.9904,2.66415,2.02797,2.2629,1.37239,1.29589,2.12113,2.16128,3.45134,2.96898,3.02751,2.78767,3.16776,3.27449,2.027,1.74152,0.64346,0.5202,2.42134,2.06389,2.50291,2.73888,2.07181,1.81844,2.87524,2.8685,2.7986,2.74054,3.2844,3.20823,2.92824,2.70285,2.65453,2.53528,2.23531,2.4753,2.83801,2.6595,2.83868,3.05825,2.65608,2.75152,2.7095,2.70262,3.49448,3.1713,2.83521,2.87148,2.9615,3.0724,1.45079,1.74737,1.63617,1.85963,1.9438,1.78014,2.09138,2.08407,1.75697,1.72198,1.91888,1.8131,2.82315,2.8663
