"HBID","X","lh_bankssts_area","lh_caudalanteriorcingulate_area","lh_caudalmiddlefrontal_area","lh_cuneus_area","lh_entorhinal_area","lh_fusiform_area","lh_inferiorparietal_area","lh_inferiortemporal_area","lh_isthmuscingulate_area","lh_lateraloccipital_area","lh_lateralorbitofrontal_area","lh_lingual_area","lh_medialorbitofrontal_area","lh_middletemporal_area","lh_parahippocampal_area","lh_paracentral_area","lh_parsopercularis_area","lh_parsorbitalis_area","lh_parstriangularis_area","lh_pericalcarine_area","lh_postcentral_area","lh_posteriorcingulate_area","lh_precentral_area","lh_precuneus_area","lh_rostralanteriorcingulate_area","lh_rostralmiddlefrontal_area","lh_superiorfrontal_area","lh_superiorparietal_area","lh_superiortemporal_area","lh_supramarginal_area","lh_frontalpole_area","lh_temporalpole_area","lh_transversetemporal_area","lh_insula_area","lh_WhiteSurfArea_area","rh_bankssts_area","rh_caudalanteriorcingulate_area","rh_caudalmiddlefrontal_area","rh_cuneus_area","rh_entorhinal_area","rh_fusiform_area","rh_inferiorparietal_area","rh_inferiortemporal_area","rh_isthmuscingulate_area","rh_lateraloccipital_area","rh_lateralorbitofrontal_area","rh_lingual_area","rh_medialorbitofrontal_area","rh_middletemporal_area","rh_parahippocampal_area","rh_paracentral_area","rh_parsopercularis_area","rh_parsorbitalis_area","rh_parstriangularis_area","rh_pericalcarine_area","rh_postcentral_area","rh_posteriorcingulate_area","rh_precentral_area","rh_precuneus_area","rh_rostralanteriorcingulate_area","rh_rostralmiddlefrontal_area","rh_superiorfrontal_area","rh_superiorparietal_area","rh_superiortemporal_area","rh_supramarginal_area","rh_frontalpole_area","rh_temporalpole_area","rh_transversetemporal_area","rh_insula_area","rh_WhiteSurfArea_area"
2073290958,1384,1258,1074,3573,1788,534,4357,5588,5192,1183,5771,3332,3247,2505,3978,739,1835,1846,815,1560,1642,4854,1187,5560,4300,1181,8397,8840,7021,4709,5446,309,616,555,2494,107284,1150,1035,3141,1750,479,3453,7230,4530,1122,5991,3156,3563,2363,4538,738,1955,1802,839,1930,1710,4684,1357,5952,4231,863,8614,8897,6814,4816,4247,399,538,425,2665,106978
2670456726,1385,1041,619,2669,1406,384,3416,4232,3308,1000,4383,2452,2605,1881,2929,784,1262,1507,527,1255,1405,4236,1271,4884,3561,738,6624,6618,5622,3345,3814,189,401,442,1979,82787.2,885,981,2074,1619,266,3187,5239,2686,955,4197,2382,3116,1557,3427,786,1517,1455,796,1734,1806,3733,1408,4776,3392,713,6344,6474,5339,3579,3847,217,418,366,2087,83358.3
3490061928,1388,1415,702,3117,1569,330,3691,5046,3183,982,5184,2956,3880,2157,3476,776,1727,1398,746,1301,1554,5173,1371,5739,4231,980,7286,8689,4655,4417,4748,200,374,586,2510,96148.2,1244,765,2717,1510,296,3716,5921,3627,1159,5464,3012,3973,2092,3955,572,1530,1707,851,1590,1719,4282,1455,5383,4718,662,7164,9068,5385,4175,4145,292,379,327,2441,97296.2
581932334,1390,966,609,2493,1362,277,3229,4361,3300,862,5296,2711,2726,1678,2562,668,1389,1425,745,1147,953,3614,1136,4670,3195,746,6035,6352,5067,3098,3121,155,420,470,1882,78717,930,637,2020,1534,220,2870,5076,2976,847,4953,2414,2978,1543,3003,659,1499,1154,837,1389,1294,3490,1135,4181,3343,598,6154,7021,4330,3725,2892,289,402,343,2082,78818.1
3920204415,1391,1063,536,2959,1613,438,2811,5689,3636,1301,4746,2875,2863,1895,3442,679,1594,1977,678,1667,1293,4228,1284,4821,4330,751,6301,7320,5516,4026,4407,184,553,528,2380,90385,897,632,2533,1689,431,2589,6266,3615,963,4906,3023,3216,1986,3372,505,1895,1411,842,1774,1870,3966,1265,4886,4258,660,6140,8311,5383,3749,4161,286,553,350,2299,90681.2
62747655,1393,1192,779,2323,1509,330,3384,5100,3651,846,4631,2665,2559,1640,3345,811,1621,1754,579,1331,990,4328,1207,4854,3885,895,5287,7290,5459,3439,3761,177,535,351,2277,84786.1,1071,872,2029,1479,353,3173,5960,3555,928,4179,2630,2547,1735,3739,706,1510,1699,634,1383,1382,4445,1229,4791,3850,634,6197,6756,5201,3531,3620,236,400,309,2469,85230.2
2730753469,1394,943,706,2823,1356,346,2954,5045,3342,1036,4506,2453,2395,2073,2933,897,1297,1762,449,1275,1103,4028,968,4551,4049,931,5329,7197,4948,3107,3608,230,366,453,2099,81558,1055,1063,2540,1328,351,2901,5668,3176,891,4780,2616,2871,1670,3436,471,1637,1318,611,1476,1368,3718,1319,4736,4102,826,6018,6291,5056,3336,3279,222,438,300,2471,83338.9
2369456609,1396,1012,780,1954,1285,514,3904,4934,3177,838,4560,2431,2333,1918,2924,653,1127,1692,653,1291,1115,4471,1322,4114,4233,782,5210,6364,5472,3508,4112,196,546,448,2087,81960.6,1017,768,1936,1363,403,3160,5557,3349,819,4250,2407,2727,1609,3489,675,1349,1492,794,1582,1169,3982,1200,4015,3986,508,5636,6133,5240,3491,3932,241,428,303,2438,81445.3
2458354986,1397,1330,758,3130,1613,430,3846,5631,3943,1001,4527,2794,3434,2240,3297,693,1422,1984,723,1285,1391,4478,1382,5650,4208,1108,6189,7926,5723,4370,4516,284,482,555,2106,94450.7,1220,882,2205,1639,333,3698,6663,3763,834,5048,3081,3070,1927,4029,837,1771,1913,932,1594,1615,4008,1319,5237,4567,695,7190,9018,5790,4123,4072,358,348,410,2014,96202.9
3523250822,1398,1209,661,2448,1444,394,3688,5740,3949,871,4507,2728,3650,2068,3720,689,1505,1522,601,1476,1168,4167,1332,4417,3882,863,5904,7178,5389,4023,3571,155,492,486,2059,87954.2,1276,825,2266,1432,437,3611,6035,3438,874,5166,2680,3116,2223,3602,721,1504,1081,643,1500,1485,4043,1189,4635,3833,602,6847,7236,5178,3782,4877,316,469,353,2061,89334.5
3093804074,1401,1044,593,1818,1151,318,3166,4573,2920,844,4044,2799,2704,1630,2847,599,1329,1582,548,1607,1238,3340,1256,5022,3345,842,5451,6592,4020,3445,3159,196,505,463,2086,77075.7,720,896,1965,1183,356,2577,5298,2403,682,4089,2565,2843,1662,2784,592,1287,1043,751,1593,1472,3249,1046,4386,3439,670,6107,6375,3988,3402,3348,256,438,375,2094,75932.6
2041136319,1403,1214,867,1990,1333,337,3614,4128,3073,903,4446,2679,3253,1755,3051,779,1334,2067,573,1357,1435,4033,1314,4237,2980,720,4689,5867,4910,3577,3949,171,507,439,2142,79723.8,1017,570,1972,1376,302,2956,5544,3582,817,4624,2444,2581,1781,3197,567,1329,1168,647,1370,1549,3711,962,4245,3655,456,6037,6462,4929,3730,3072,181,463,411,2088,79794.6
3919894588,1404,1221,589,2155,1592,406,2867,5795,3325,875,4800,2623,2902,1978,2980,631,1348,1551,559,1428,1440,4403,1191,4456,3420,768,6206,6839,4721,3979,3965,224,509,594,2374,84713.3,1289,684,2548,1489,328,3517,6303,3336,821,3862,2556,2910,1748,3660,613,1593,1401,647,1509,1603,4020,1060,4574,3711,758,5429,7024,5022,3994,3594,288,434,337,2442,85105
55282118,1405,986,475,1844,1263,268,2691,3934,2023,849,3445,1989,3097,1266,2510,603,982,1427,467,1050,1174,3406,971,4000,3729,565,4124,5289,4655,3100,2931,152,318,388,2007,67981.8,922,683,1951,893,317,2549,5234,2324,661,3498,1927,2664,1543,2945,548,1484,1185,547,1375,1129,2432,1213,4128,3198,481,4693,5834,3721,3019,2792,375,411,266,1951,68891.2
2525340399,1407,1415,708,2311,1400,437,3422,5538,3877,1108,5362,2928,3168,1727,3060,736,1476,1772,656,1337,1447,5304,1215,4753,4633,896,6552,7908,6055,3915,5195,257,561,494,2238,93860.7,1115,999,2107,1582,315,2988,6572,3367,1003,5919,2876,3222,1813,3424,686,1796,1608,868,1565,1728,4442,1326,4870,4587,713,6960,7181,6388,3662,4425,365,400,343,2273,93488.6
2694280667,1408,1096,910,2518,1348,421,3728,5364,3945,1058,5596,2457,3427,1766,4025,687,1488,1639,683,1352,1456,4381,1380,4791,4034,1025,6989,8035,5446,4539,4422,204,501,455,2231,93397.3,1046,850,2241,1553,237,3675,5798,4036,1076,5768,2439,3069,1603,3423,750,1621,1379,900,1533,1562,3870,1475,4701,4235,697,7075,7985,5679,3960,4117,302,503,310,2315,91780.6
455540366,1410,1243,622,2885,1323,378,3398,4777,3250,944,5315,2942,3706,2022,3351,789,1546,1779,582,1196,1545,4606,1149,4654,3795,964,5867,8239,5113,3936,3921,181,432,360,2094,88901.1,865,901,2328,1525,401,3385,6269,2876,944,5689,2592,3677,1736,3255,672,1794,1829,688,1529,1776,4342,1328,4410,3990,940,6716,7423,5532,3629,3481,311,358,302,2392,89888.2
1405680078,1411,1171,631,2715,1392,377,3564,5442,3381,1175,5302,3126,3202,2189,2593,789,1439,1770,670,1610,1499,4298,1043,4828,3909,592,6918,8088,5122,4155,4285,162,473,532,2436,90880.8,1013,964,2043,1405,228,3028,6691,2874,1088,4733,3312,3210,1820,3213,754,1447,1033,834,1658,1590,3681,1276,4517,4172,532,8470,7213,4495,3743,4352,238,443,398,2350,88818.6
1464896237,1413,885,687,2119,1537,428,3428,5562,3628,896,5596,2473,3257,1910,2485,693,1645,1660,662,1461,1579,4098,1117,5120,3870,911,6335,7731,5822,3265,3735,238,540,446,2160,87979.3,877,589,2799,1614,390,3292,5220,3488,803,5670,3037,3291,1829,3048,698,2043,1560,756,1559,1573,4476,1163,4884,3948,728,6184,7871,5640,3627,4222,300,378,330,2490,90376.6
929524517,1416,1102,797,2181,1389,349,3287,4866,3304,1041,5701,2387,3006,1576,3330,565,1329,2471,670,1465,1307,4611,1158,4569,3669,841,4653,6022,5288,3298,3783,193,388,403,1948,82949.8,918,677,2917,1446,261,3692,5675,3590,934,5339,2534,3146,1806,3310,646,1164,1340,784,1330,1570,3894,1379,4699,3506,534,5625,6116,5992,3487,3578,257,440,302,2094,84978.8
231365099,1419,1397,815,3530,1462,463,3979,6282,4319,1313,4849,3212,3787,2296,3679,954,1450,2352,654,1800,1583,4373,1480,5240,4628,1107,6551,8452,5805,4579,5033,214,559,602,2625,101425,1322,854,2566,1604,380,3475,7808,3943,1242,4742,3137,3354,2188,4221,832,1766,1651,865,1820,1833,4048,1827,4991,4757,620,7930,8494,6035,4543,4217,343,491,442,2868,101207
456956365,1421,926,513,3203,1426,327,3388,4398,3458,826,4639,1747,3081,1362,3659,718,1195,2026,585,1294,1382,3896,1051,4985,3750,376,6161,7229,4151,4430,3996,168,507,489,2032,83377.3,1126,1111,3061,957,277,2898,7639,3181,1098,4028,2396,3149,1364,3432,777,1260,1462,714,1569,857,2796,1868,6350,4375,620,6389,6304,4462,3903,3904,446,427,418,2116,86731.4
3612482518,1424,1025,606,2459,1455,312,3771,4480,3311,1094,4957,3167,3690,2195,2790,660,1256,2025,768,1512,1738,4376,1155,5155,4100,882,5971,7168,5193,4145,3974,189,476,504,2389,88951.3,981,832,2184,1642,410,3341,6031,3646,1282,4772,3004,3902,1754,3400,560,1324,1874,956,1882,1694,3703,1252,5303,4083,644,6264,7123,5935,3908,3492,267,447,406,2661,90960.7
1308359991,1425,1227,600,2231,1230,350,3489,4217,3157,1000,4803,2876,3641,1844,3041,745,1341,1490,575,904,1172,3954,1148,5135,3588,735,6597,7796,5369,4013,4210,208,513,481,2147,85828.9,1075,798,1859,1464,394,3375,6418,2891,942,4918,2850,3243,1847,3837,699,1400,1522,748,1337,1292,3620,1177,4720,3660,747,6125,7379,4905,4060,3352,230,456,348,2442,86132.8
1971605049,1426,1057,573,2180,1355,276,2731,4218,3574,892,4082,2215,2875,1478,3316,598,1185,1566,621,1407,1394,3659,1115,4366,3324,542,5514,6113,5040,3534,3603,144,401,449,1783,77179.2,982,656,1722,1419,238,2795,5576,3085,970,3289,2256,3020,1551,3371,623,1369,1148,706,1657,1452,3594,1066,4587,3564,507,5493,6615,4828,3376,3309,189,430,310,2064,77817.7
898106298,1427,1355,838,3441,1405,364,3369,4716,3440,1293,5544,2965,3161,2095,3889,857,1866,2061,698,1289,1231,5874,1599,6183,4561,1057,6881,8877,6365,4651,4579,263,424,535,2598,100324,1129,921,2913,1530,470,3473,6448,3165,1152,4837,2716,3690,1957,4113,833,1858,1611,835,1658,1532,4758,1804,6217,5259,817,7077,8265,6296,4603,4121,370,329,484,2738,99982.4
2283933747,1428,1845,909,2638,1689,360,4941,5680,4354,1457,5874,3065,4010,2563,4244,812,1450,2422,781,1784,1265,5660,1792,5400,4667,998,7439,8544,6730,5378,5983,305,484,650,2791,108963,1066,1201,2470,1693,329,4740,8141,4139,1498,6112,3214,3725,2337,5081,855,1598,2112,986,1957,1559,5476,1848,5853,5133,774,7567,7755,6507,4810,5164,442,497,429,3107,110177
935309785,1429,1083,640,3002,1307,422,3009,4604,3004,1027,4875,2733,2564,2016,3110,512,1776,2060,484,1583,1161,4234,1495,5035,4236,814,6269,8237,5680,4400,3594,202,473,632,2534,88803.9,912,718,2413,1549,401,3149,5650,3293,800,4334,3139,2461,1917,3173,504,1896,1975,823,1660,1338,4149,1196,5383,4461,676,5807,7969,5685,4197,3958,242,415,424,2573,89239.3
492024648,1431,1285,582,2398,1389,422,3275,5190,4632,1128,6015,2508,3387,1997,3336,643,1196,1731,503,1454,1273,4309,1109,4675,3634,698,6710,7378,5394,4013,4492,138,503,404,2036,89838.7,952,660,2301,1464,252,3559,6867,3327,938,5138,2636,2965,1994,3662,772,1571,1485,711,1453,1259,3902,1273,4799,3973,617,6979,7163,5594,3973,4129,307,401,365,1923,89362.9
3837950255,1434,1085,570,2509,1270,379,2827,4346,3162,778,4503,2272,2929,1779,2902,625,1298,1349,512,1043,1304,3828,898,4142,3583,629,4925,6471,5491,3132,3459,189,393,367,1800,76748.8,894,811,2309,1292,383,2987,5093,3163,934,4956,2225,2536,1562,3181,641,1335,1314,747,1408,1160,3905,1139,4187,3521,565,5092,5582,4461,3205,3030,320,405,290,2027,76658
4189511509,1435,1008,524,3145,1100,353,2872,4474,3536,880,4701,2402,2425,1722,3326,729,1213,1417,619,1008,1504,3661,1185,4998,3126,572,5398,6888,3763,3560,3772,162,367,379,2258,79045.3,906,558,2468,1229,192,2808,6284,2866,936,4194,2508,2365,1567,3480,566,1411,1285,673,1402,1403,3776,1080,4946,3376,404,5452,6750,3464,3326,3351,225,331,274,2330,78187.6
2419372656,1436,1123,481,2205,1607,396,3142,4553,3459,1025,4785,2788,2926,1468,3162,644,1171,2028,677,1480,1325,4903,1159,4953,3183,880,5859,7290,5519,4360,3553,214,419,535,2529,85801.1,930,806,2019,1375,399,3256,5977,3250,765,4085,2813,3203,1893,3212,600,1324,1357,692,1714,1492,4079,1146,4659,3605,539,6059,6967,5967,3729,3020,306,404,417,2269,84328.5
1791318671,1437,1305,1321,2722,1726,561,4580,5420,4105,937,5452,3135,3281,1970,4023,818,1671,1916,713,1387,1629,4946,1494,5878,5243,1223,7430,8947,6979,4509,5058,174,607,524,2944,104631,1048,1254,3028,1743,485,4133,7987,4211,1175,4543,3448,3331,2282,4388,829,1635,2382,1040,2004,1756,4630,1668,5419,5266,873,6818,7958,6712,4143,5160,359,470,452,2646,105274
3531300610,1438,875,547,2369,1810,386,3243,4685,2766,984,5753,2997,2484,2303,2839,712,1458,1971,737,2084,1267,4055,1039,5164,3933,804,7067,7327,5856,3792,3916,207,399,576,2637,89042.1,909,756,2268,1411,335,3453,4632,2724,883,5488,2928,2897,1753,3271,805,1639,1528,820,2122,1290,4558,1147,5258,4478,781,6836,6549,5531,3602,3553,247,406,354,2940,88152.9
205448774,1440,1306,449,1996,1506,380,3396,5274,3121,1039,3981,2290,3080,1645,2832,722,1242,1542,687,1155,1323,4284,960,3995,3759,880,5459,6759,6285,3992,4528,117,479,425,1977,82864.3,1075,738,2492,1660,422,3383,5615,3366,754,4136,2563,2838,1759,3647,722,1678,1486,754,1688,1565,3376,1310,5360,3239,629,5843,7311,5592,3155,3464,320,423,272,2188,84824.2
3131439785,1441,1038,800,2329,1418,365,3166,5356,3297,1110,5912,2782,3484,1631,3425,721,1373,1529,654,1497,1244,4827,1208,5045,3816,703,6880,7276,5929,4848,4719,231,469,674,2131,91883.2,1322,764,2183,1333,351,3515,7229,3198,942,4328,2520,3240,1678,4198,513,1443,1429,950,1763,1245,4094,1237,5701,3828,611,6350,6568,5790,4190,4054,307,455,326,2075,89729.5
1354638719,1442,1039,634,1993,1077,403,2730,4346,3164,696,3863,2607,2447,1676,2711,706,1707,1545,564,1248,984,3543,1214,4587,3663,691,5707,6363,4938,3526,3729,177,519,511,2176,77480.5,884,641,2026,1166,321,3066,5720,2793,950,4263,2462,2058,1770,3154,729,1522,1238,720,1364,1076,3558,1167,4417,3591,505,5827,6244,4928,3401,3363,268,425,334,2106,78057.4
2713173169,1443,1223,589,2343,1722,387,3746,5136,3072,1319,5425,2920,4023,2192,3120,913,1378,2585,647,1306,1937,4171,1252,5385,3897,746,6660,8048,6545,4140,4629,221,502,532,2288,94999,1073,935,2692,1412,289,3363,6227,3228,1499,5056,3201,4403,1982,3898,824,1351,1462,825,1879,1817,4133,1168,4823,4557,878,7240,7734,6276,3844,4223,329,574,420,2400,96015.8
2588041537,1445,1147,533,2260,1572,736,4363,4962,3826,1058,5824,3239,2957,1902,3440,985,1256,1781,798,1269,1235,4060,1422,4495,4316,791,6159,8263,6009,4254,5037,211,464,518,3017,94160.7,1489,581,1970,1818,349,4217,6561,3568,912,5202,2746,2654,1791,3801,629,1602,1371,848,2041,1499,3418,1259,6390,4146,721,7822,7794,4596,4371,3585,289,421,349,2584,93395.1
2757896532,1446,1200,814,2684,1311,457,4032,6252,4246,1162,5467,3188,3290,2417,3292,710,1565,2058,847,1680,1291,5035,1359,5412,4382,888,9007,8389,6631,4837,5547,259,447,612,2320,103088,1127,956,2034,1532,422,3844,7243,4761,875,5158,3210,3705,1998,4135,760,1737,1649,913,1737,1662,4540,1450,4985,4092,746,7401,8174,5723,4268,4514,300,416,407,2279,98752.7
3736794061,1447,1145,665,3006,1469,670,4386,6597,4573,1065,6108,2866,3369,1669,4809,815,1613,2423,760,1555,1307,4941,1192,6228,4637,1146,9597,9806,7020,4975,5921,195,633,608,3349,111120,1231,783,2885,1936,414,4079,6920,5088,919,6474,2533,3636,2039,5283,1191,2172,1537,1018,2082,1704,4989,1481,5709,4110,759,8816,9746,6594,4472,4517,348,516,407,2951,109337
1204770446,1449,1001,585,2576,1543,335,3306,4563,3247,990,4151,2513,2985,1714,2923,582,1250,1857,680,1258,1397,4156,1194,4568,3776,593,6200,7033,5725,3959,4428,150,523,409,2120,84288.8,994,797,2826,1467,237,2599,6726,2885,867,4541,2592,3111,1904,3626,649,1310,1364,772,1413,1465,3855,1119,4755,4047,748,5552,6806,5381,3705,3968,295,442,254,2133,85205
2239364008,1450,1261,610,2139,1249,441,3322,4982,3495,918,4534,2570,2425,1608,3258,724,1140,1637,549,1519,1131,3708,1035,4373,3380,882,6527,6535,5267,4124,4374,206,554,425,2676,83579.3,939,707,1837,1315,395,3478,6442,3650,840,3284,2536,2232,1875,3544,571,1609,1310,751,1731,1254,4563,1204,4435,3394,605,6724,6662,4589,3918,4843,328,520,337,2505,84925.4
2810511283,1451,1213,476,2544,1263,378,3704,5706,3883,969,4053,2882,2510,1782,3477,680,1361,1940,669,1246,1266,4310,1140,4727,3444,769,5393,6894,5273,3695,3613,192,398,455,2214,84517,932,797,2540,1408,308,3199,5317,3823,1224,4249,2833,2619,1675,4082,788,1346,1555,820,1187,1250,4037,1037,4398,3513,586,5819,6764,4785,3704,3999,195,388,378,2571,84125.6
113704912,1452,1056,739,1918,1432,396,2454,4060,3238,851,4013,2449,2607,1926,2453,572,1418,1357,622,1165,1267,3795,1213,4535,3049,621,5993,6635,4688,3236,3057,162,571,428,2110,76087.8,1070,862,2313,1392,381,2532,5034,2754,808,3977,2462,2558,1561,3050,524,1445,1165,710,1335,1422,3503,1142,4439,3109,597,6104,6219,4425,3384,2881,214,458,317,2106,76253.6
3496133967,1453,748,424,2138,1359,211,2776,3280,2331,705,4561,2573,2613,1843,2269,648,1241,1353,545,1254,1318,3098,927,4074,3862,487,6183,6610,4920,3481,3970,140,336,412,2119,74804.9,730,873,1871,1380,244,2483,5649,2549,769,4508,2608,3077,1554,2744,598,1633,1284,634,1544,1523,3304,961,4273,4112,871,5674,6333,5011,3273,2978,318,372,292,2108,78134.2
2439986620,1454,1293,650,2427,1325,584,3564,5024,4338,1099,5610,2734,3084,1899,3690,841,1367,1496,643,1422,1300,3977,1249,4673,3586,931,6904,7427,5219,4227,3853,227,548,557,2466,90232.3,912,1117,2071,949,451,3017,6498,3156,1242,4764,2668,3462,1733,3553,798,1445,1225,875,1651,1044,3846,1327,4460,3951,758,6679,6834,5621,3921,4010,275,449,428,2357,87546.3
786366322,1455,711,439,1675,1294,272,1939,3374,1944,681,3638,1754,2399,1254,2012,494,990,1161,420,865,1219,2825,768,4009,2690,516,4050,4409,4563,2669,2519,125,353,324,1412,59766.3,743,514,1250,759,227,2000,4177,1912,767,3110,1738,2759,1357,2470,590,1149,852,628,923,1112,2726,813,3695,3027,464,3796,4929,4467,2660,2166,216,356,204,1556,60114.4
2962585054,1456,1049,471,1921,1470,341,2902,3914,2442,709,4969,2405,2595,1608,2400,527,1270,1701,534,1299,1413,3159,1011,4447,3017,526,5530,6787,4785,3321,2927,188,473,350,2054,74516.6,731,696,1735,1550,353,2720,5089,2559,796,4625,2285,2903,1581,2627,612,1368,1344,719,1674,1705,3333,1046,4281,3083,462,5129,6590,4550,2866,2804,260,326,274,2318,74991.9
2508551984,1459,1390,547,2630,1416,299,3206,5550,3403,1208,4962,2655,2941,1667,3195,700,1392,1604,703,1309,1237,4255,1078,5310,4094,856,6762,6940,5798,4182,3354,173,469,481,2536,88302.8,1075,632,2437,1625,333,3357,6594,3414,855,4723,3162,3175,1694,3594,666,1685,1415,737,1165,1492,4096,1074,4707,4114,439,7318,7231,5662,3917,3110,260,440,379,2212,88792
1583252421,1460,804,800,1763,1423,306,2748,3855,3365,868,5003,2662,2747,1624,2658,613,1080,1390,619,1020,1399,3775,1131,5197,3367,787,5185,6287,4943,3255,3295,129,422,423,1827,76765.8,922,687,1701,1605,193,2959,4857,3133,978,5177,2478,2798,1419,3117,549,1201,1264,729,1593,1429,3501,1048,4060,3515,469,6308,6113,4518,3436,3228,274,347,320,1941,77869.4
2531350885,1461,1164,496,2172,1198,339,2718,3928,2684,737,4084,2307,2481,1703,2652,559,1575,1802,543,1295,1034,3351,949,3887,3029,569,5556,6898,4401,3217,2850,157,367,369,1925,72996,1052,887,2313,1142,290,2589,4455,2624,769,3761,2192,2536,1465,2708,568,1538,1332,689,1638,1307,2982,1094,3932,3161,539,5485,6292,4397,3188,2965,243,308,310,2247,72998.3
538659580,1464,917,410,2239,1244,314,3187,4222,2809,837,3849,2352,2009,1648,2452,633,1265,1415,590,1304,1195,3987,1040,4672,3322,576,5106,6890,5065,3761,3697,165,412,445,2135,76163.6,834,615,1546,1331,335,3496,5276,2418,810,3533,2263,2380,1743,2478,612,1500,1597,680,1561,1441,3268,928,4378,3472,414,5071,6801,4667,3847,3158,293,408,342,2221,75716.6
2640310581,1465,1444,705,2464,1523,520,4307,6353,3675,1147,5385,3606,3671,2370,4078,795,1453,1947,868,1247,1414,5269,1342,5396,4286,942,7477,8468,5616,5166,4771,168,703,561,2414,101555,1195,667,1959,1633,421,4309,6237,4138,1050,5427,3460,3352,2104,4155,808,1610,1704,942,1778,1549,4660,1093,5019,4590,842,7691,9428,5769,4445,4491,226,562,457,3209,100980
625131213,1466,1921,752,3113,1723,598,4296,6125,3999,1054,5833,3287,3817,2048,3876,1029,1719,2333,824,1501,1464,5655,1339,5960,5208,1170,8058,8962,6620,5048,4965,304,627,514,3121,108865,1246,1260,2603,1662,492,4552,6683,4013,796,5766,3235,3822,2487,4480,963,2014,1333,1001,1918,1670,4945,1552,5918,5248,965,8171,8902,7071,4684,4843,376,689,438,2865,108663
3219182842,1467,880,395,1390,1073,284,2337,3783,2507,685,3517,1908,2308,1240,2182,605,1005,1031,348,981,1002,3421,840,3221,2565,609,4268,5489,3556,2611,2506,176,383,323,1641,61071.4,848,465,1458,1155,229,2158,4165,2510,629,3250,2192,2465,1339,2736,588,1159,929,548,1076,1221,3350,793,3532,2731,324,4503,4964,3561,2555,2748,205,369,247,1649,62651.9
205847717,1470,1378,828,1947,1635,398,3250,4747,3606,959,4685,2879,2765,2059,3045,691,1209,1298,662,1169,1636,4024,1076,4416,3353,726,6277,8113,5036,4070,3821,202,537,464,2408,85367.1,1228,915,1559,1544,260,2878,5928,3194,898,4514,2948,3059,1823,3657,678,1360,1391,724,1248,1636,3936,1057,4403,3448,727,6595,7047,5029,3842,3934,211,452,384,2611,85116.8
1548301965,1471,1122,699,2055,1613,315,3348,4453,3164,1101,5329,2320,3044,1492,3259,696,1258,1513,416,1242,1600,4135,1037,5226,3326,856,6677,6857,5397,4357,3991,224,503,468,2270,85363,998,875,2116,1517,340,3716,5186,3514,914,5204,2559,3344,1606,3909,712,1403,1093,826,1752,1745,3771,1326,4683,3508,518,6497,6508,5052,3607,3806,202,461,339,2276,85883.5
479113302,1472,1036,716,1941,1298,326,3112,5297,3329,1027,4234,2391,3062,1630,3040,633,1251,1311,602,1014,1430,4004,1018,4320,3591,676,5550,6071,4362,3104,3464,174,483,402,1948,77846.3,1122,719,1637,1412,225,2462,5478,3059,943,3989,2571,3026,1625,2922,697,1357,1119,624,911,1732,4213,1069,4144,3487,484,6110,6551,4660,3416,3626,342,402,280,1992,78408.7
651650568,1474,1033,648,2914,1211,321,3113,4642,2932,920,4509,2623,2933,1965,3067,790,1452,1569,695,1675,1246,3889,1273,4809,3513,675,6556,7437,4544,4541,4128,214,488,509,2312,85145.7,811,570,2008,1352,323,3185,5609,3037,813,4202,3174,3036,1684,3436,764,1616,1484,772,1621,1323,3716,951,5275,3307,841,5876,8127,5021,3498,3870,307,484,369,2253,84714.3
2615323104,1475,1057,730,2783,1605,439,3942,4825,4054,1270,5649,2965,3167,2162,3939,847,1476,1776,681,1288,1666,4474,1281,5376,4332,1166,7998,8360,6341,4816,4508,153,503,599,2642,98868.1,1243,1073,2334,1382,481,3640,6700,4011,1263,4495,2795,3651,1950,4107,830,1491,1410,852,2102,1800,4129,1292,5222,4543,810,7862,8135,6522,4549,4315,318,419,452,2818,98994.1
2648865444,1478,1054,584,2267,1365,346,3243,5075,3073,827,4200,2364,2686,1647,3251,735,1173,1589,633,1334,1529,3667,1038,4041,3188,696,6406,6937,5187,4267,3277,275,466,612,2044,81075.6,937,667,1537,1409,236,2640,5129,2316,858,4243,2468,2893,1526,3202,679,1246,1364,817,1500,1614,3721,1295,4432,3368,522,5624,6620,4669,3902,4098,309,360,416,1895,78510.8
557533081,1479,1232,680,3361,1360,367,3101,4398,2932,995,4729,2176,2494,1544,2740,605,1315,1273,672,1338,1343,4186,1119,4483,3982,646,6704,7197,5627,4307,3445,185,350,481,1822,83187.9,1192,995,1812,1341,422,2657,5753,2524,822,3619,1992,3124,1797,3194,551,1301,1012,761,1250,1550,4500,1356,3917,4169,637,6352,6190,4540,3645,3724,298,330,354,1747,79427.2
2318215793,1480,1267,538,2503,1528,437,3529,5304,3007,951,4722,2762,3306,1918,2678,686,1204,1775,688,1226,1570,3542,1100,4451,3908,796,6725,6375,5514,4278,3639,219,482,474,2309,85410.4,1016,886,2341,1369,334,3383,4908,2871,798,5012,2751,3479,1965,3380,687,1661,1312,823,1708,1636,3665,1341,4194,3833,775,6931,6167,5661,3793,4454,226,427,326,2195,86309.5
